filename,point_number,row,column,score,label_id,label_code,processing_time
IL_P4_22051.PNG,199,550,450,0.438046415,1347,Sand,725.7507832
IL_P4_22051.PNG,200,450,450,0.588236441,1347,Sand,725.7507832
IL_P4_22051.PNG,201,350,450,0.658399606,1347,Sand,725.7507832
IL_P4_22051.PNG,202,250,450,0.399189821,1306,Porites(m),725.7507832
IL_P4_22051.PNG,203,150,450,0.842161282,1306,Porites(m),725.7507832
IL_P4_22051.PNG,204,50,450,0.80081511,1306,Porites(m),725.7507832
IL_P4_22051.PNG,205,1150,550,0.52395646,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,206,1050,550,0.507640318,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,207,950,550,0.572640455,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,208,850,550,0.506835315,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,209,750,550,0.44241371,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,210,650,550,0.491524871,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,211,550,550,0.346985338,1347,Sand,725.7507832
IL_P4_22051.PNG,212,450,550,0.696223457,1347,Sand,725.7507832
IL_P4_22051.PNG,213,350,550,0.427186966,1347,Sand,725.7507832
IL_P4_22051.PNG,214,250,550,0.954910664,1306,Porites(m),725.7507832
IL_P4_22051.PNG,215,150,550,0.974852702,1306,Porites(m),725.7507832
IL_P4_22051.PNG,216,50,550,0.978070578,1306,Porites(m),725.7507832
IL_P4_22051.PNG,217,1150,650,0.472957928,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,218,1050,650,0.662158967,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,219,950,650,0.757580262,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,220,850,650,0.790537652,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,221,750,650,0.536970278,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,222,650,650,0.555075465,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,223,550,650,0.388195673,1347,Sand,725.7507832
IL_P4_22051.PNG,224,450,650,0.71932483,1347,Sand,725.7507832
IL_P4_22051.PNG,225,350,650,0.456708396,1306,Porites(m),725.7507832
IL_P4_22051.PNG,226,250,650,0.97747145,1306,Porites(m),725.7507832
IL_P4_22051.PNG,227,150,650,0.985393152,1306,Porites(m),725.7507832
IL_P4_22051.PNG,228,50,650,0.983870475,1306,Porites(m),725.7507832
IL_P4_22051.PNG,229,1150,750,0.574040131,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,230,1050,750,0.740185062,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,231,950,750,0.779460973,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,232,850,750,0.896276329,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,233,750,750,0.663696796,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,234,650,750,0.476681394,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,235,550,750,0.45707951,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,236,450,750,0.44626648,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,237,350,750,0.945121493,1306,Porites(m),725.7507832
IL_P4_22051.PNG,238,250,750,0.978343457,1306,Porites(m),725.7507832
IL_P4_22051.PNG,239,150,750,0.979659052,1306,Porites(m),725.7507832
IL_P4_22051.PNG,240,50,750,0.921983135,1306,Porites(m),725.7507832
IL_P4_22051.PNG,241,1150,850,0.535250216,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,242,1050,850,0.7152617,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,243,950,850,0.751229711,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,244,850,850,0.568525644,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,245,750,850,0.597041813,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,246,650,850,0.526274519,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,247,550,850,0.652676545,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,248,450,850,0.825848729,1348,Turf_HS,725.7507832
